movieId,title,genres
5333,Sumbandh (1982),Action|Drama|Romance            
5334,Aadharshila (1982),Drama
5335,Karwat (1982),Action
5336,Gumsum (1982),Drama
5337,Sanam Teri Kasam (1982),Action|Comedy|Drama            
5338,Hamari Bahu Alka (1982),Drama|Family            
5343,Shiv Charan (1982),Fantasy
5345,Dharam Kanta (1982),Action|Drama            
5346,Partner (1982),Drama
5347,Rajput (1982),Action|Drama|Romance            
5349,Jaanwar (1982),Action|Adventure|Drama            
5351,Bal Shivaji (1982),Drama
5355,Chalti Ka Naam Zindagi (1982),Drama
5356,Maut Ka Saya (1982),Drama
5357,Haathkadi (1982),Family|Drama|Thriller            
5359,Dil... Akhir Dil Hai (1982),Drama
5360,Mehndi Rang Layegi (1982),Drama|Family            
5361,Ashanti (1982),Action|Adventure|Crime            
5362,Vakil Babu (1982),Drama|Mystery            
5363,Dulha Bikta Hai (1982),Family|Drama            
5365,Dil Hi Dil Mein (1982),Drama|Romance            
5366,Aadat Se Majboor (1982),Action|Crime|Drama            
5367,Do Ustad (1982),Action
5368,Star (1982),Drama|Musical            
5369,Aagman (1982),Drama
5372,Jeeo Aur Jeene Do (1982),Action|Drama            
5373,Log Kya Kahenge (1982),Family
5375,Apradhi Kaun? (1982),Thriller
5376,Shriman Shrimati (1982),Comedy|Drama|Family            
5377,Bheegi Palkein (1982),Romance
5378,Sant Gyaneshwar (1982),Biography|History            
5380,Suraag (1982),Thriller|Mystery            
5382,Chorni (1982),Comedy|Drama            
5384,Heeron Ka Chor (1982),Action
5387,Badle Ki Aag (1982),Action|Drama            
5389,Daulat (1982),Action|Crime|Drama            
5391,Ayaash (1982),Romance
5392,Yeh Vaada Raha (1982),Romance|Musical|Drama            
5394,Baawri (1982),Family
5399,Hari Darshan (1982),Fantasy
5400,Zakhmee Insaan (1982),Action|Thriller            
5401,Do Dishayen (1982),Drama|Romance            
5402,Taaqat (1982),Action|Drama            
5403,Namkeen (1982),Drama|Family            
5405,Dard Ka Rishta (1982),Drama
5406,Eent Ka Jawab Patthar (1982),Action
5407,Ustadi Ustad Se (1982),Action|Crime|Drama            
5409,Kaamchor (1982),Drama|Family            
5410,Lakshmi (1982),Drama
5411,Gunehgar the Criminal (1982),Action
5412,Main Intequam Loonga (1982),Action|Drama            
5414,Ek Jugnu (1982),Action
5415,Jeevan Dhaara (1982),Family|Drama            
5417,Pyara Tarana (1982),Musical|Romance            
5419,Raj Mahal (1982),Action|Drama            
5421,Taqdeer Ka Badshah (1982),Action|Drama            
5422,Angoor (1982),Comedy
5424,Satte Pe Satta (1982),Action|Comedy|Drama            
5426,Farz Aur Kanoon (1982),Action|Drama            
5427,Rustom (1982),Drama
5428,Spandan (1982),Drama
5429,Chambal Ke Daku (1982),Action|Thriller            
5431,Anokha Bandhan (1982),Drama
5432,Kachche Heere (1982),Action
5433,Bazaar (1982),Drama|Family            
5434,Disco Dancer (1982),Drama|Musical|Romance            
5435,Apna Bana Lo (1982),Drama|Family            
5436,Vidhaata (1982),Action|Drama            
5438,Sitam (1982),Drama|Family            
5439,Teri Kasam (1982),Romance
5440,Waqt Ke Shehzade (1982),Musical
5441,Teesri Aankh (1982),Action|Thriller            
5442,Bemisal (1982),Drama|Family            
5445,Deedar-E-Yaar (1982),Drama|Romance            
5446,Arth (1982),Drama|Romance            
5448,Shaukeen (1982),Comedy
5450,Dil-E-Nadaan (1982),Drama|Romance            
5451,Bezubaan (1982),Drama|Romance            
5455,Teri Maang Sitaron Se Bhar Doon (1982),Family
5457,Raaste Pyar Ke (1982),Drama|Family            
5458,Baghavat (1982),Action|Romance            
5459,Ghazab (1982),Action|Comedy|Drama            
5460,Nadiya Ke Paar (1982),Drama|Romance            
5462,Johny I Love You (1982),Action|Romance            
5464,Swami Dada (1982),Action|Drama            
5465,Thanikkattu Raja (1982),Action
5467,Prem Rog (1982),Drama|Musical|Romance            
5469,Insaan (1982),Action|Drama|Family            
5470,Maine Jeena Seekh Liya (1982),Drama|Romance            
5471,Namak Halaal (1982),Action|Comedy|Drama            
5477,Desh Premee (1982),Action|Comedy|Drama            
5478,Shakti (1982),Action|Crime|Drama            
5482,Dial 100 (1982),Action|Crime|Drama            
5483,Yeh To Kamaal Ho Gaya (1982),Action|Comedy|Drama            
5484,Apmaan (1982),Drama
5486,Meharbaani (1982),Drama
5487,Pyaas (1982),Drama
5489,Tumhare Bina (1982),Drama|Family            
5490,Pyaara Dost (1982),Thriller
5491,Samraat (1982),Action|Adventure|Comedy            
5492,Khud-Daar (1982),Action|Drama            
5495,Lovers (1983),Comedy|Drama|Romance            
5496,Mujhe Insaaf Chahiye (1983),Drama|Romance            
5497,Katha (1983),Comedy|Drama            
5499,Pasand Apni Apni (1983),Comedy
5500,Nishaan (1983),Action|Drama|Family            
5501,Prem Tapasya (1983),Drama|Romance            
5503,Jaanejaan (1983),Romance|Thriller            
5504,Durdesh (1983),Action|Crime|Drama            
5505,Avtaar (1983),Drama
5507,Mujhe Vachan Do (1983),Action|Drama            
5508,Qayamat (1983),Action|Crime|Drama            
5509,Dard-E-Dil (1983),Action|Romance            
5510,Daulat Ke Dushman (1983),Action
5511,Romance (1983),Romance
5512,Jaani Dost (1983),Action|Comedy|Drama            
5514,Mawaali (1983),Action|Drama            
5515,Mehndi (1983),Action|Drama|Romance            
5516,Shubh Kaamna (1983),Comedy|Drama            
5517,Masoom (1983),Drama
5518,Andhaa Kaanoon (1983),Action|Drama            
5520,Zara Si Zindagi (1983),Drama|Family|Romance            
5521,Khuda Hafiz (1983),Drama
5524,Bade Dil Wala (1983),Drama|Action|Crime            
5525,Ganga Meri Maa (1983),Drama
5528,Woh Jo Hasina (1983),Romance
5529,Betaab (1983),Family|Romance            
5530,Nastik (1983),Action|Drama            
5531,Bismillah Ki Barkat (1983),Drama
5532,Kaya Palat (1983),Comedy|Fantasy            
5534,Rachna (1983),Family
5535,Souten (1983),Drama|Musical|Romance            
5537,Jeet Hamaari (1983),Action
5539,Hum Se Hai Zamana (1983),Action
5541,Achha Bura (1983),Drama
5542,Ek Baar Chale Aao (1983),Drama
5544,Humse Na Jeeta Koi (1983),Comedy
5545,Lalach (1983),Action|Crime            
5546,Adutha Varisu (1983),Drama
5549,Main Awara Hoon (1983),Drama|Family            
5552,Sati Naag Kanya (1983),Drama|Adventure|Action            
5554,Sweekar Kiya Maine (1983),Comedy|Drama            
5557,Kaun? Kaisey? (1983),Crime
5558,Rang Birangi (1983),Comedy
5559,Godam (1983),Drama
5561,Arpan (1983),Drama|Romance            
5564,Film Hi Film (1983),Comedy|Drama|Music            
5565,Mazdoor (1983),Drama|Romance            
5567,Pukar (1983),Action|Drama|Musical            
5568,Faraib (1983),Action|Thriller            
5569,Mahaan (1983),Action|Comedy|Drama            
5571,Kalaakaar (1983),Family|Romance            
5573,Woh 7 Din (1983),Drama|Romance            
5575,Bandhan Kuchchey Dhaagon Ka (1983),Drama|Family            
5577,Be Aabroo (1983),Action
5579,Mangal Pandey (1983),Action|Crime|Drama            
5580,Karate (1983),Action|Drama|Musical            
5581,Sant Ravidas Ki Amar Kahani (1983),Fantasy
5582,Pyaasi Aankhen (1983),Drama
5585,Ardh Satya (1983),Crime|Drama            
5587,Agar Tum Na Hote (1983),Drama|Family            
5590,Himmatwala (1983),Action|Comedy|Drama            
5591,Taqdeer (1983),Action|Drama|Romance            
5592,Jaane Bhi Do Yaaro (1983),Comedy|Crime|Drama            
5595,Sookha (1983),Drama
5596,Doosri Dulhan (1983),Drama|Family            
5599,Ek Din Bahu Ka (1983),Drama
5600,Naukar Biwi Ka (1983),Action|Drama|Comedy            
5602,Sadma (1983),Drama|Romance            
5603,Bekaraar (1983),Drama|Romance            
5606,Dhat Tere... Ki (1983),Comedy
5607,Do Gulab (1983),Drama|Romance            
5609,Ghungroo (1983),Drama|Family            
5611,Kalka (1983),Drama
5613,Justice Chaudhury (1983),Drama|Action|Comedy            
5615,Subah Subah (1983),Romance
5620,Painter Babu (1983),Romance
5622,Ek Jaan Hain Hum (1983),Family|Romance            
5623,Rishta Kagaz Ka (1983),Drama|Musical            
5627,Sun Meri Laila (1983),Romance
5628,Love in Goa (1983),Romance
5629,Mandi (1983),Comedy|Drama            
5632,Chor Police (1983),Crime|Action|Drama            
5634,Kissi Se Na Kehna (1983),Comedy|Romance            
5635,Chatpati (1983),Comedy
5636,Puli Bebbuli (1983),Action|Family|Drama            
5637,Haadsaa (1983),Action|Thriller            
5638,Pakhandi (1984),Drama
5639,Ab Ayega Mazaa (1984),Comedy
5640,Phulwari (1984),Drama|Family            
5641,Zameen Aasmaan (1984),Family|Drama            
5642,Mohan Joshi Hazir Ho! (1984),Drama
5643,Hip Hip Hurray (1984),Drama|Sport            
5645,Hum Do Hamare Do (1984),Drama|Family            
5646,Johny Ustad (1984),Action
5648,Asha Jyoti (1984),Drama|Family|Romance            
5649,Qaidi (1984),Action|Drama            
5651,Tohfa (1984),Drama|Romance            
5653,Tarang (1984),Drama
5654,Dharm Aur Qanoon (1984),Adventure|Crime|Thriller            
5655,Raavan (1984),Drama|Family            
5656,Lorie (1984),Drama
5660,Maati Maangey Khoon (1984),Action|Thriller            
5661,Captain Barry (1984),Action
5662,Jaag Utha Insan (1984),Drama|Family            
5663,Abodh (1984),Drama
5664,Love in Singapore (1984),Romance
5666,Jagir (1984),Action|Adventure|Drama            
5667,Aurat Ka Inteqam (1984),Action|Drama            
5670,Aaj Kaa M.L.A. Ram Avtar (1984),Action|Drama            
5671,Ram Tera Desh (1984),Drama
5673,Teri Baahon Mein (1984),Romance
5674,Kamla (1984),Drama
5676,John Jani Janardhan (1984),Action|Comedy|Drama            
5677,Aasmaan (1984),Drama|Mystery            
5682,Kai Kodukkam Kai (1984),Action|Drama            
5685,Bad Aur Badnaam (1984),Family|Thriller            
5690,Kanoon Meri Mutthi Mein (1984),Action
5691,Bhavna (1984),Drama
5692,Aan Aur Shaan (1984),Drama
5693,Hanste Khelte (1984),Crime
5694,Rakta Bandhan (1984),Action|Comedy|Crime            
5695,Inquilaab (1984),Action|Drama|Thriller            
5697,Ek Naya Itihas (1984),Drama
5698,Ghar Ek Mandir (1984),Drama
5700,Duniya (1984),Action|Drama            
5702,Zakhmi Sher (1984),Action|Thriller            
5703,Mashaal (1984),Action|Drama|Family            
5704,Aaj Ki Awaz (1984),Action|Drama|Crime            
5705,My Dear Kuttichaathan (1984),Action|Adventure|Comedy            
5706,Gangvaa (1984),Action|Drama            
5707,Shapath (1984),Action
5710,Asambhava (1984),Drama
5714,Awaaz (1984),Action|Drama|Romance            
5715,Love Marriage (1984),Drama|Romance            
5717,Divorce (1984),Romance|Drama            
5718,Pyasa Shaitan (1984),Horror
5721,Kanoon Kya Karega (1984),Thriller
5722,Sharaabi (1984),Comedy|Drama|Romance            
5723,Saaransh (1984),Drama
5725,Ek Nai Paheli (1984),Drama
5726,Hum Rahe Na Hum (1984),Drama
5727,Yeh Desh (1984),Action|Drama            
5729,Shravan Kumar (1984),Drama
5730,Paapi Pet Ka Sawaal Hai (1984),Drama
5731,Naya Kadam (1984),Drama|Family|Romance            
5732,Khandhar (1984),Drama
5733,Baazi (1984),Action
5734,Kaamyaab (1984),Action
5735,Yahan Wahan (1984),Comedy
5738,Tarkeeb (1984),Action|Crime|Drama            
5739,Maan Maryada (1984),Action
5740,Mera Faisla (1984),Action
5743,Raaj Tilak (1984),Action|Drama            
5746,Sasural (1984),Drama|Family            
5747,Khabardar (1984),Family
5749,Yaadgaar (1984),Action|Comedy|Drama            
5750,Grahasthi (1984),Drama
5751,Maqsad (1984),Action|Crime            
5753,Meri Adaalat (1984),Action|Thriller            
5755,Paar (1984),Drama
5759,Raja Aur Rana (1984),Action|Comedy|Crime            
5761,Andhi Gali (1984),Drama|Thriller            
5762,Purana Mandir (1984),Comedy|Drama|Horror            
5765,Ram Ki Ganga (1984),Drama
5766,Yeh Ishq Nahin Aasaan (1984),Romance
5767,Tere Mere Beech Mein (1984),Comedy|Drama|Romance            
5768,Hum Hain Lajawaab (1984),Action|Comedy|Drama            
5770,Inteha (1984),Drama|Family            
5771,Bhooka Sher (1984),Action
5772,Maang Bharo Sajana (1984),Drama
5773,Wanted: Dead or Alive (1984),Action|Crime|Drama            
5774,Jawaani (1984),Romance|Action|Drama            
5775,Anand Aur Anand (1984),Family|Drama|Romance            
5776,Andar Baahar (1984),Action|Thriller            
5778,The Gold Medal (1984),Action|Thriller            
5779,Lakhon Ki Baat (1984),Comedy|Musical|Romance            
5780,All Rounder (1984),Action|Drama            
5781,Seepeeyan (1984),Drama
5783,Yaadon Ki Zanjeer (1984),Drama
5784,Meraa Dost Meraa Dushman (1984),Action
5786,Sharara (1984),Action
5787,Kasam Paida Karne Wale Ki (1984),Action|Drama            
5792,Pet Pyaar Aur Paap (1984),Drama|Family            
5793,Bindiya Chamkegi (1984),Comedy|Family            
5794,Zindagi Jeene Ke Liye (1984),Drama
5798,Akalmand (1984),Comedy|Romance|Thriller            
5799,Sheeshay Ka Ghar (1984),Crime|Drama|Family            
5800,Bhool (1984),Drama
5801,Utsav (1984),Drama|Music|Romance            
5803,Insaaf Kaun Karega (1984),Action|Drama            
5804,Boxer (1984),Action|Drama|Sport            
5805,Giddh: The Vulture (1984),Drama
5806,Sunny (1984),Drama|Romance            
5808,Jeene Nahi Doonga (1984),Action
5810,Haisiyat (1984),Action|Drama|Romance            
5811,Karishmaa (1984),Crime|Thriller            
5812,Laila (1984),Musical|Romance            
5814,Waqt Ki Pukar (1984),Action|Crime|Drama            
5815,Jhutha Sach (1984),Drama|Family            
5818,Lover Boy (1985),Drama|Romance            
5819,Phir Aayee Barsat (1985),Romance
5820,Nasoor (1985),Drama
5822,Insaaf Main Karoonga (1985),Crime|Mystery|Thriller            
5824,Mohabbat (1985),Romance
5826,Karmyudh (1985),Action
5829,Sitamgar (1985),Action
5830,Alag Alag (1985),Family|Musical|Romance            
5831,Paroma (1985),Drama
5832,Bayen Hath Ka Khel (1985),Adventure|Comedy|Musical            
5834,Hum Dono (1985),Comedy|Family|Musical            
5836,Jhoothi (1985),Comedy
5838,Saagar (1985),Drama|Romance            
5839,Yaar Kasam (1985),Action
5842,Zulm Ka Badla (1985),Action|Crime|Drama            
5843,Bhagwan Shri Krishna (1985),Action|Adventure|Fantasy            
5844,Ulta Seedha (1985),Comedy
5846,Paisa Yeh Paisa (1985),Action|Crime|Drama            
5849,Mera Badla (1985),Action
5853,Meri Jung (1985),Action|Drama            
5855,Maa Kasam (1985),Action
5856,Ameer Aadmi Gharib Aadmi (1985),Drama
5857,Masterji (1985),Comedy|Drama            
5858,Ek Chitthi Pyar Bhari (1985),Drama
5859,Piya Milan (1985),Drama
5860,Jaanoo (1985),Drama|Family|Romance            
5861,Anantyatra (1985),Drama
5863,Lallu Ram (1985),Action|Comedy|Drama            
5864,Surkhiyaan (The Headlines) (1985),Action|Crime|Drama            
5865,Pyari Behna (1985),Action|Comedy|Drama            
5867,Ghar Dwaar (1985),Drama
5868,Oonche Log (1985),Drama|Family            
5870,Amber (1985),Romance
5871,Aaj Ka Daur (1985),Action|Drama            
5872,Chaar Maharathi (1985),Action
5873,Teri Meherbaniyan (1985),Action|Crime|Drama            
5874,Bewafai (1985),Drama|Romance            
5875,Bhago Bhoot Aayaa (1985),Comedy|Horror|Thriller            
5876,Gokul (1985),Drama
5877,Rahi Badal Gaye (1985),Romance
5881,Ankahee (1985),Drama
5882,Haqeeqat (1985),Crime|Drama            
5884,Karishma Kudrat Kaa (1985),Action|Drama            
5887,Saaheb (1985),Drama
5890,Lava (1985),Family|Drama            
5891,Zahreele Saanp (1985),Action
5892,Haveli (1985),Horror|Crime|Thriller            
5893,Bepanaah (1985),Drama|Family            
5894,Phaansi Ke Baad (1985),Drama
5896,Dhoomketu (1985),Drama
5898,Sur Sangam (1985),Comedy|Drama|Musical            
5899,Durgaa (1985),Action|Crime            
5900,Sarfarosh (1985),Drama
5901,Adventures of Tarzan (1985),Action|Adventure|Comedy            
5902,Mard (1985),Action|Drama|Romance            
5903,3D Saamri (1985),Horror
5904,Murde Ki Jaan Khatre Mein (1985),Comedy
5906,Bahu Ki Awaaz (1985),Drama
5907,Mera Saathi (1985),Drama
5908,Damul (1985),Drama
5909,Ek Daku Saher Mein (1985),Action
5912,Maha Shaktimaan (1985),Action|Adventure|Fantasy            
5914,Yudh (1985),Action|Crime|Drama            
5915,Ram Tere Kitne Nam (1985),Drama
5916,Mera Inteqam (1985),Action
5917,Faasle (1985),Drama|Romance            
5918,Aandhi-Toofan (1985),Drama
5921,Tawaif (1985),Comedy|Drama|Romance            
5924,Zabardast (1985),Action|Drama            
5926,Babu (1985),Drama|Family            
5928,Baadal (1985),Drama|Family            
5929,Hoshiyar (1985),Action|Comedy|Drama            
5930,Aakhir Kyon? (1985),Drama
5931,Ramkali (1985),Action
5932,Misaal (1985),Action
5935,Ek Se Bhale Do (1985),Action|Comedy|Drama            
5936,Ram Teri Ganga Maili (1985),Drama|Musical|Romance            
5937,Mahaguru (1985),Action|Comedy|Crime            
5938,Bhavani Junction (1985),Action|Crime|Thriller            
5939,Awara Baap (1985),Drama|Family            
5940,Aitbaar (1985),Romance|Thriller            
5941,Mera Jawab (1985),Action
5942,Sanjog (1985),Drama
5947,Jaan Ki Baazi (1985),Action
5948,Do Dilon Ki Dastaan (1985),Romance
5949,Meraa Ghar Mere Bachche (1985),Drama|Family            
5950,Yadon Ki Kasam (1985),Action
